building_id,latitude,longitude,Energy_Consumption,CO2_Usage,Water_Usage,Energy_Intensity,CO2_Intensity,true_energy_label,true_ges_label,adresse_ban,numero_voie_ban,nom_rue_ban,code_postal_ban,nom_commune_ban,identifiant_ban,adresse_brut,nom_commune_brut,code_postal_brut,annee_construction,surface_habitable_immeuble,log1p_Energy_Consumption,log1p_CO2_Usage,log1p_Energy_Intensity,log1p_CO2_Intensity,city,year,PC1,PC2,cluster
2184E0386443L,43.876297999721665,5.195225961157865,24387.29494268816,1893.2732294682207,8086.293765414931,174.13685369157486,13.468013249543638,F,C,Les Bouilladoires 84220 Gordes,,,84220,Gordes,84050_7a94dz,Les Bouilladoires,GORDES,84220,1900.0,,10.101858580717419,7.546590523884356,5.1655676893990545,2.6719402298721002,gordes,2025,0.608608148397262,-0.003521516527386853,2
2184E0165881H,43.898814027431314,5.195040049832663,47136.25127596095,3655.8882581584826,13138.865692652633,206.62149304431915,15.416148620369178,G,C,Beaumes Brunes 84220 Gordes,,,84220,Gordes,84050_B014,45 Chemin des Mians,GORDES,84220,1989.0,,10.760818864988618,8.204367862079181,5.335716676974765,2.7982655223324393,gordes,2025,1.4823516553812515,-0.436339369878688,2
2184E0386436E,43.87346800263829,5.178436988670281,27883.624156396065,2352.180789487461,9620.547971572647,115.99649513858171,9.10443278229277,E,B,446 Chemin du Serre 84220 Gordes,446,Chemin du Serre,84220,Gordes,84050_0820_00446,446 Chemin du Serre,GORDES,84220,1978.0,,10.235830710389484,7.763523219387142,4.762143978268566,2.312974216899378,gordes,2025,0.2731282660974952,-0.7208126552659074,2
2184E0470718U,43.875275994640425,5.183311995533219,20428.07417974029,1056.2476909293696,5730.435530030876,74.66670442378393,3.7871914339525627,C,A,942 Chemin des Gros 84220 Gordes,942,Chemin des Gros,84220,Gordes,84050_0340_00942,"942, Chemin des Gros",GORDES,84220,2013.0,,9.924714370080983,6.963424292315566,4.326338227805907,1.5659438999915098,gordes,2025,-1.0064336562458365,-0.9807485347010855,0
2184E0594160O,43.9051189797964,5.225995944248921,4888.024124685125,355.53804389497503,1606.8399094323725,28.325613383396337,1.8776764927117775,A,A,Chemin des Pourquiers 84220 Gordes,,,84220,Gordes,84050_0710,Lot B 2 Les Pourquiers - Les Bastides de Fontblanque,GORDES,84220,2013.0,,8.494747997049009,5.876440949153628,3.3784613110606454,1.0569831951671136,gordes,2025,-3.327767532167567,-0.845018265181266,3
2184E0504922I,43.9051189797964,5.225995944248921,5899.768685045503,437.92201010895593,1940.0698838165283,29.82593450698748,1.9873928300837573,A,A,Chemin des Pourquiers 84220 Gordes,,,84220,Gordes,84050_0710,Lot B 3 Les Pourquiers - Les Bastides de Fontblanque,GORDES,84220,2013.0,,8.682837907008311,6.084321743782566,3.4283563651192566,1.0944010438388743,gordes,2025,-3.06790940262509,-0.973743006641373,3
2184E0059116Y,43.9105070144366,5.229732994368488,15919.321428120724,925.9322813767295,4777.5206863366275,83.0031542414421,4.005330513146878,C,A,3688 Route des Trois Soldats 84220 Gordes,3688,Route des Trois Soldats,84220,Gordes,84050_0880_03688,"3688, Route des 3 Soldats
Sauvestre de Véroncle",GORDES,84220,1989.0,,9.675351649403142,6.831880511523935,4.43085434863167,1.6105034471796469,gordes,2025,-1.1060483590854262,-0.6491778910020501,0
2184E0994136G,43.87804103723487,5.21063899615927,2995.699140852203,200.8084023088426,958.2840224835445,84.75912233052836,5.489067944660845,D,A,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Chemin Moulin des Roberts
LE MOULIN BLANC",BEAUMETTES-GORDES,84220,1948.0,,8.005266675508206,5.3073187438656175,4.451542463251098,1.8701189063286803,gordes,2025,-2.5900529453415295,1.0895996917208455,3
2284E0664628X,43.92481402391048,5.204204023495555,12018.662534942448,900.6167521177387,3443.9664212009147,101.12857962260735,7.263875175508896,D,B,1563 Route de Murs 84220 Gordes,1563,Route de Murs,84220,Gordes,84050_0580_01563,1563 Route de Murs,GORDES,84220,2001.0,,9.39429913239911,6.804189542985227,4.626232603950042,2.11189362709398,gordes,2025,-0.8544857362829442,-0.058952798661889565,0
2184E1032060W,43.876297999721665,5.195225961157865,25516.443793678005,2072.281445453085,8075.872779819026,182.14908001944374,14.720895187915154,F,B,Les Bouilladoires 84220 Gordes,,,84220,Gordes,84050_7a94dz,Les Bouilladoires,GORDES,84220,1900.0,,10.147117567617366,7.63688787044315,5.210300466113347,2.7549907311758397,gordes,2025,0.754919948578244,0.014224155413470323,2
2284E1024202R,43.938578966842876,5.207971969576661,42834.0803092629,3567.2916332418217,14252.15370040741,229.67953625713352,18.517490309826044,G,C,Chemin de la Gardette 84220 Gordes,,,84220,Gordes,84050_0299,La GARDETTE,GORDES,84220,,,10.66511267924786,8.179842226133767,5.441029458415442,2.9713110025257525,gordes,2025,1.592326908575349,-0.18956846241567288,2
2284E1392569Q,43.875265022011206,5.183423957945177,16767.986606771323,1131.9996436830438,4956.95541265335,56.8585048842732,3.766427029389598,C,A,939 Chemin des Gros 84220 Gordes,939,Chemin des Gros,84220,Gordes,84050_0340_00939,939 Chemin des Gros,GORDES,84220,,,9.727286424057025,7.032623946538146,4.058000458983797,1.5615969737793647,gordes,2025,-1.300050483687089,-1.153076603517158,0
2284E0640854N,43.91923896357449,5.202420949879403,17057.70664081096,1835.552683127531,5076.717271117546,125.66241823055138,13.375182201522634,E,C,Route de Murs 84220 Gordes,,,84220,Gordes,84050_0580,Route de Murs,GORDES,84220,1970.0,,9.744416005792573,7.5156455515498894,4.841525423204713,2.6655032614916196,gordes,2025,0.13359307183734223,-0.09499021973727736,2
2284E0332572N,43.87307898927369,5.183271059232117,12713.410392843105,1328.0929370774768,4516.598651088329,140.7630403717842,14.271125956362374,F,C,1491 Chemin des Gros 84220 Gordes,1491,Chemin des Gros,84220,Gordes,84050_0340_01491,1491 Chemin des GROS,GORDES,84220,1947.0,,9.450491305789555,7.192251986349121,4.954156933944671,2.725963853012622,gordes,2025,-0.06008046011251238,0.3474449339978867,2
2284E1122185G,43.912492962777016,5.19619795500533,4603.562589121508,7.501861714893234,1366.8722029844985,95.2501158305123,7.397669191075272,D,B,8 Chemin des Mians 84220 Gordes,8,Chemin des Mians,84220,Gordes,84050_0550_00008,8 ch des mians   Appartement 29,Gordes,84220,1997.0,,8.434802958102267,2.1402851647952925,4.566950176601064,2.1279541900923884,gordes,2025,-3.470810706347829,2.146942786665863,3
2284E0927057I,43.91335804029198,5.202613057652695,30154.37262614148,1853.9533976092134,9581.891443142278,150.13701225438672,8.546517909919158,E,B,119 Route Neuve 84220 Gordes,119,Route Neuve,84220,Gordes,84050_0600_00119,"119, Route Neuve",GORDES,84220,1948.0,,10.314118382835485,7.525614852143324,5.018186791330402,2.256176471241393,gordes,2025,0.37989340885999245,-0.44914910194162266,2
2284E1488624B,43.88853097223086,5.177295001252779,12064.065975678275,886.8493149819241,3609.391959884438,98.48501064218306,7.239192275102776,D,A,233 Chemin de la Dragonne 84220 Gordes,233,Chemin de la Dragonne,84220,Gordes,84050_0210_00233,de la Dragonne,GORDES,84220,2002.0,,9.398069446397125,6.788802038257465,4.600006986003946,2.1089023142504613,gordes,2025,-0.8805466703065084,-0.08391253669195298,0
2246E0250220R,43.88240696263354,5.191849957165254,21156.041341850778,3252.3283984453433,5711.92500045502,195.90490904882975,30.06159659864806,D,C,Route de Saint Pantaleon 84220 Gordes,,,84220,Gordes,84050_0803,de Saint Pantaleon,SAUZET,46140,2003.0,,9.959728053032114,8.08743387386657,5.282720917019561,3.435972220090597,gordes,2025,1.2752171537773493,0.3219331330805514,2
2284E0648668B,43.89232701627601,5.224464984800157,27697.42956155794,9116.761395303523,8268.21111371058,214.21591191660005,69.9993920143261,E,E,2684 Route des Adams 84220 Gordes,2684,Route des Adams,84220,Gordes,84050_0006_02684,"2684, Route des ADAMS",GORDES,84220,1976.0,,10.22913099603964,9.117979591896605,5.371641765687093,4.262671313826146,gordes,2025,2.4100407117475813,0.20569093637372776,1
2284E1000190D,43.87804103723487,5.21063899615927,3818.723660587742,291.2809252262821,1149.7380542845342,89.83897074263527,6.018200934427316,D,B,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Immeuble : 53195 Lot : 24

Chemin du Moulin 
commune des Beaumettes","GORDES, France",84220,,,8.24793335882367,5.677715412465708,4.50908838673102,1.948506908046014,gordes,2025,-2.199015179338511,0.8926113046723327,3
2284E0346327O,43.886216022406536,5.1675420499982625,39391.90156645277,2180.801775824149,10337.578088358496,170.42665921465186,9.196952337012014,E,B,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,"481 Chemin des PRES
Les Imberts",GORDES,84220,1947.0,,10.58134091576667,7.687906317089509,5.144155532077368,2.3220888851544355,gordes,2025,0.7407429944152455,-0.5239664747880292,2
2284E0234144V,43.886786975183654,5.214118027476111,32709.45243012857,10797.346859464566,10504.446742571447,136.26574486111258,44.913550797988236,D,D,Chemin des Firmins 84220 Gordes,,Chemin des Firmins,84220,Gordes,84050_0269,Les Firmins,GORDES,84220,1995.0,,10.39544995199069,9.287148332828027,4.921918790466745,3.826760297853406,gordes,2025,1.9947051573931884,-0.5935605859609645,1
2284E0140586L,43.92254098622167,5.191523059325143,54854.813586901815,15247.41114239601,14063.601141773413,201.2668256593575,55.57382871444381,E,E,1424 Route de Senanque 84220 Gordes,1424,Route de Senanque,84220,Gordes,84050_0810_01424,1424 Route de Senanque,GORDES,84220,1989.0,,10.912463450732194,9.632230589223807,5.309587744860791,4.035546488069649,gordes,2025,2.8614251658934204,-0.5700526949259812,1
2284E1239139M,43.914051966290735,5.206395951148387,24316.60794829527,1680.4455377048384,7943.497793874386,140.9588886850945,9.121839468844117,E,B,460 Route Neuve 84220 Gordes,460,Route Neuve,84220,Gordes,84050_0600_00460,"460, Route Neuve",GORDES,84220,,,10.098955973853524,7.427409141541803,4.955537499381174,2.3146954130379958,gordes,2025,0.1953958178343192,-0.31630646526127004,2
2284E0140457M,43.92254098622167,5.191523059325143,9215.275087009686,666.4648377663889,2375.486393426351,150.97835058858945,10.049228554981738,E,B,1424 Route de Senanque 84220 Gordes,1424,Route de Senanque,84220,Gordes,84050_0810_01424,"1424 Route de Senanque
Maison gardien",GORDES,84220,1989.0,,9.128726231341082,6.503486711383359,5.023738080363885,2.4023606114978473,gordes,2025,-0.6758245311373705,0.7394085370641404,0
2284E0332898B,43.89189003487697,5.165607048515493,16930.12041144202,2674.038664529693,6042.11103143152,57.22274246600466,8.284849276262555,C,B,2860 Chemin des Parties 84220 Gordes,2860,Chemin des Parties,84220,Gordes,84050_0640_02860,"2860 chemin des Parties
Les Imberts",GORDES,84220,1978.0,,9.736908651994858,7.89171911325544,4.064276042429714,2.2283839616371073,gordes,2025,-0.5452901190934812,-1.1893600344048596,0
2284E0915013C,43.904717968538705,5.22564796056743,6898.910974373624,556.1740495793358,2048.0007707341074,78.18681068578532,5.3819822873943854,D,A,212 Chemin des Pourquiers 84220 Gordes,212,Chemin des Pourquiers,84220,Gordes,84050_0710_00212,212 Chemin des Pourquiers,GORDES,84220,1983.0,,8.839263788237425,6.322877667919692,4.371809753207295,1.8534787524517593,gordes,2025,-1.7288029843164963,0.10611970755105307,3
2284E0999972T,43.87804103723487,5.21063899615927,4116.755260249105,297.120686113711,1273.1822525597627,96.60042512796005,6.900613147962765,D,B,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Immeuble : 53195 Lot : 22 

Chemin du Moulin 
commune des Beaumettes","GORDES, France",84220,,,8.3230634541191,5.697498391479082,4.580881849228823,2.0669403701273636,gordes,2025,-2.025055258574184,0.9575840461138461,3
2284E1490816J,43.87346800263829,5.178436988670281,17309.98777342691,1143.6448496962748,4915.136733914692,73.65909598710547,4.786608423779169,C,A,446 Chemin du Serre 84220 Gordes,446,Chemin du Serre,84220,Gordes,84050_0820_00446,du Serre,GORDES,84220,1985.0,,9.759096710287237,7.042849692936393,4.312932365016472,1.7555463554983213,gordes,2025,-0.9740510900014205,-0.8399053973477175,0
2284E0925614V,43.886216022406536,5.1675420499982625,21765.00432679259,1570.1631732486828,6994.125929595761,168.7325732804857,12.108269813876426,F,C,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,Les Imberts,GORDES,84220,1947.0,,9.988104597042746,7.359571498710876,5.134224100081819,2.5732433145335127,gordes,2025,0.3814960930887796,0.06438523385628285,2
2284E0036866F,43.910964999200566,5.200610991381092,8092.121706143762,555.4606757809726,2388.9669072856896,225.66629507805212,15.032765244410623,G,C,55 Rue Baptistin Picca 84220 Gordes,55,Rue Baptistin Picca,84220,Gordes,84050_0035_00055,"55, Rue Baptistin PICA",GORDES,84220,1947.0,,8.99876980782866,6.3215965047524625,5.4234788701391645,2.7746344560743457,gordes,2025,-0.31819658123622896,1.443328059333499,2
2284E0998597W,43.87804103723487,5.21063899615927,3808.1478915262746,246.46377001640724,1078.0904096684305,210.57345106575443,13.568591349703897,F,C,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Immeuble : 53195 Lot : 407 

Chemin du Moulin 
commune des Beaumettes","GORDES, France",84220,,800.0,8.245160792589202,5.511264187521503,5.354572224559287,2.678867933975422,gordes,2025,-1.219511502867777,2.10633473038988,3
2284E0150776J,43.88179801299865,5.213187958223996,11804.273655218516,729.0517925656108,3102.8506358999366,151.12385575755306,8.70094035762753,E,B,3239 Chemin des Garrigues 84220 Gordes,3239,Chemin des Garrigues,84220,Gordes,84050_0301_03239,3239 Chemin des Garrigues,"GORDES, France",84220,1947.0,,9.37630163054856,6.59311548034571,5.024695029554197,2.2722228248958753,gordes,2025,-0.5629689469721091,0.497200917276697,0
2284E1292310N,43.89769199651295,5.190095957921548,18121.86602095055,1668.234421183037,6234.262466357398,93.73865400571037,7.676598046464146,C,B,574 Avenue Justin Bonfils 84220 Gordes,574,Avenue Justin Bonfils,84220,Gordes,84050_0460_00574,"574, Avenue Justin Bonfils",GORDES,84220,,,9.804929736016215,7.420120369870127,4.551122090150755,2.1606295217167126,gordes,2025,-0.3758258200768046,-0.5978347065001942,0
2284E0989571S,43.90093599951006,5.189695989731236,113100.64838989267,35219.877077856545,32495.2834931903,339.1720670854526,105.40338843295204,G,G,Les Bas Luquets 84220 Gordes,,,84220,Gordes,84050_B008,Les Bas Luquets,GORDES,84220,,,11.63604223662128,10.46939428457535,5.829451569258179,4.667237422574827,gordes,2025,4.400191179841604,-0.5496017951554997,1
2284E0629990R,43.91362398471582,5.19586300990356,6497.116160583066,483.73340887928975,1806.6730507169693,141.2263049795254,10.054737245464347,E,B,1 Domaine des Bastidons 84220 Gordes,1,Domaine des Bastidons,84220,Gordes,84050_6f3393_00001,1 route de Sénanque - Domaine les Bastidons,GORDES,84220,1989.0,,8.779267592428617,6.183599067398384,4.9574194860526966,2.402859046090661,gordes,2025,-1.0706775789288745,1.010045942945799,0
2284E1165396F,43.87197898605874,5.195223960240157,16731.078012137546,1269.0297401253765,4235.10181265334,187.30623531927796,14.14636225953919,G,C,110 Chemin des Martins 84220 Gordes,110,Chemin des Martins,84220,Gordes,84050_0545_00110,"110, Hameau Les Martins",GORDES,84220,,,9.725082995002664,7.146795596600009,5.2380695488656706,2.717760388241283,gordes,2025,0.29422532933722073,0.47250079744495505,2
2284E1167602B,43.88792600090657,5.1761070343019755,7696.243308109072,680.1736472457466,2919.206851160512,196.80189802320137,16.692582652198197,G,C,140 Chemin des Graveliers 84220 Gordes,140,Chemin des Graveliers,84220,Gordes,84050_0337_00140,"140, Chemin des Graveliers",GORDES,84220,,,8.948617531806317,6.523817262258873,5.287266014810933,2.873145492552098,gordes,2025,-0.3091124291072234,1.304897668619562,2
2284E1293191K,43.86501896172997,5.17119100277001,60065.34323593071,16474.89443305553,15402.651695279486,204.7783330836118,56.29518596645316,E,E,1851 Route dâ€ Apt 84220 Gordes,1851,Route dâ€ Apt,84220,Gordes,84050_0026_01851,"1851, Route d'Apt",GORDES,84220,,,11.003204950944314,9.709653648219078,5.326799536436732,4.048216605644209,gordes,2025,2.9686824343296183,-0.6332509186603925,1
2284E0447451Y,43.91048001089466,5.230058962454781,31763.804838101314,2511.7320516669774,9943.583877677873,74.37847571244723,5.125565365412982,C,A,Route des Trois Soldats les Sauvestres de Veroncl 84220 Gordes,,,84220,Gordes,84050_bcqw2h,MAS VIGNERON - Hameau des SAUVESTRES,GORDES,84220,2001.0,,10.366114189752949,7.829125906974942,4.322521766255485,1.8124710567282087,gordes,2025,-0.23669619425592964,-1.475814533832786,0
2284E1098089M,43.86907902471606,5.171648987977122,37913.71795417936,2529.0261811365745,11599.86104498904,161.03466757137483,9.978796484913882,E,B,Le Plan de lâ€ Abba 84220 Gordes,,,84220,Gordes,84050_B118,Plan de L'ABBA,GORDES,84220,,,10.54309465220929,7.835984929943349,5.087810309692382,2.3959658203209626,gordes,2025,0.7805211615908182,-0.5793963713420649,2
2284E1291555M,43.880954032059414,5.191239062504779,46093.26965887765,14690.161763064358,13286.224841141142,151.505513947993,48.36786494173362,D,D,1130 Route des Beaumettes 84220 Gordes,1130,Route des Beaumettes,84220,Gordes,84050_0063_01130,1130 Route des Beaumettes,GORDES,84220,2004.0,,10.738443918848091,9.595001351341347,5.027200752429836,3.8992997052698772,gordes,2025,2.451126604748921,-0.7869451027700405,1
2284E0346328P,43.886216022406536,5.1675420499982625,34794.49050334971,2196.6904231302246,11385.761461459846,150.53624069298286,9.26395848749919,E,B,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,"481 Chemin des PRES
Les Imberts",GORDES,84220,1947.0,,10.457243074128856,7.695162280244291,5.020824808837613,2.3286385828292397,gordes,2025,0.5802686541619205,-0.5695980377119065,2
2284E0924334P,43.8867839970101,5.168108952694416,35344.54063581651,10039.629601138517,10627.714081046104,237.9399601448766,67.03358213344633,E,E,16 Chemin des Trois Places 84220 Gordes,16,Chemin des Trois Places,84220,Gordes,84050_0879_00016,"16, Chemin des 3 Places",GORDES,84220,1947.0,,10.472927514451193,9.21439510055632,5.476212307589351,4.22000143817353,gordes,2025,2.651493661866019,0.10406878899678207,1
2284E0043910D,43.89379699993396,5.174777021824758,64051.34517551583,20362.42926295573,19439.79832556043,214.36957099888312,68.14999801827406,E,E,1313 Chemin des Molliards 84220 Gordes,1313,Chemin des Molliards,84220,Gordes,84050_0560_01313,"1313, Chemin des Molliards
Lieu-dit les Routes",GORDES,84220,1947.0,,11.067455921416729,9.921495887864381,5.372355487328451,4.236278029452402,gordes,2025,3.2381283579048397,-0.6278296997910165,1
2284E1165337Y,43.87197898605874,5.195223960240157,38091.07781098346,2462.5946133592993,9567.753911788443,249.99333059695996,15.708662215772693,G,C,110 Chemin des Martins 84220 Gordes,110,Chemin des Martins,84220,Gordes,84050_0545_00110,"110, Hameau Les Martins",GORDES,84220,,,10.547761608023796,7.8093767873189,5.5254263674519075,2.81592728050192,gordes,2025,1.3403004295266652,0.04064384784838322,2
2284E0938926V,43.90867097508836,5.195982018205669,42904.72472016356,2475.6608599002066,12574.661743246488,97.81471753262481,4.984819708239785,C,A,Chemin de Gaumaud 84220 Gordes,,,84220,Gordes,84050_0325,Chemin de GAUMAUD,GORDES,84220,2006.0,,10.666760539373792,7.8146665044515276,4.593246556540771,1.7892262146196578,gordes,2025,0.12792031824654962,-1.3979236551303926,0
2284E0148564H,43.89189003487697,5.165607048515493,18427.6897623769,2529.1011913327666,5421.379072513961,62.40194229450959,7.783346616911765,C,B,2860 Chemin des Parties 84220 Gordes,2860,Chemin des Parties,84220,Gordes,84050_0640_02860,"2860, chemin des Parties
Les Imberts",GORDES,84220,1978.0,,9.82166395548213,7.83601457749594,4.149494496534009,2.172857498679989,gordes,2025,-0.48543992838687977,-1.1596824352973256,0
2284E0347684T,43.91092198717481,5.200046944314629,7038.048780061811,447.43296178097705,1955.8527857460808,125.53324694953211,7.334966586573394,E,B,Place Genty Pantaly 84220 Gordes,,,84220,Gordes,84050_0310,Place Genty Pantaly,GORDES,84220,1947.0,,8.859228323554543,6.105759198266537,4.840505095371425,2.120459507385291,gordes,2025,-1.3042309420711673,0.7540334093802604,0
2184E1031638Q,43.87459203220163,5.194287965463689,14768.153011061884,750.5338585772873,4438.405040284626,331.60808360935346,16.779612191761576,G,C,Chemin des Michelons 84220 Gordes,,,84220,Gordes,84050_0555,des Michelons,GORDES,84220,1900.0,,9.600296028658503,6.622116262838494,5.806964870760997,2.8780524183609093,gordes,2025,0.5170368124309291,1.3817069601059304,2
2284E0347707Q,43.87394404174509,5.174154004713862,57246.1493203289,2507.5750520709817,15297.254263125145,214.24305796461098,9.288844035495076,E,B,Chemin des Combettes 84220 Gordes,,,84220,Gordes,84050_0132,Les Combettes,GORDES,84220,1947.0,,10.955133126645373,7.827470162580181,5.371767891752275,2.3310602049052855,gordes,2025,1.2002866007409658,-0.5785982015704333,2
2284E0854547M,43.914309036122795,5.200995997869147,9247.096118754416,694.9867572388818,2873.9997463951468,51.61927132515643,2.9768136375166265,C,A,248 Chemin de l'Hôpital 84220 Gordes,248,Chemin de l'Hôpital,84220,Gordes,84050_0350_00248,"Les Barres
248, Chemin de L'Hôpital",GORDES,84220,1948.0,,9.132172984322077,6.545330633197775,3.9630824276477052,1.3804809050613622,gordes,2025,-2.0358685277529593,-0.7665489192660381,3
2284E1434641U,43.88082301381985,5.209095022330149,31703.010840540126,1116.3440471180486,9069.48793529663,608.8866872740147,20.52941647744675,G,C,3370 Route de Saint Pantaleon 84220 Gordes,3370,Route de Saint Pantaleon,84220,Gordes,84050_0803_03370,"3370, Route de Saint Pantaléon",GORDES,84220,,,10.364198476799942,7.018709761597363,6.413273181344908,3.069420208242926,gordes,2025,1.7086704017169583,1.4437947521546703,2
2284E2334778L,43.91176900783965,5.201301029797637,15913.180788252896,898.1565047715408,4705.065719855009,155.51078250924087,7.96238036144983,E,B,28 Rue Saint Pons 84220 Gordes,28,Rue Saint Pons,84220,Gordes,84050_0804_00028,28 RUE SAINT PONS,GORDES,84220,,,9.67496586420052,6.80145710694142,5.053124905429487,2.193035857044434,gordes,2025,-0.319215478687406,0.2285840125431171,0
2284E2817060T,43.91133103896478,5.201005057146001,13015.25803316352,983.3992474409899,3862.3522224581543,173.14042821694468,12.278421568298697,F,C,107 rue baptistin picca 84220 Gordes,107,rue baptistin picca,84220,Gordes,84050_0035_00107,"107, Rue Baptistin Pica",GORDES,84220,,,9.473954473008115,6.892031554031633,5.159862032435833,2.5861402791753054,gordes,2025,-0.09745669829653848,0.5919851793976795,2
2284E2618362N,43.91020899313645,5.198400059785294,53487.9973677764,17558.8755318146,17326.087106062158,143.9356887299498,47.30951329943168,D,D,Rue de la Fontaine Basse 84220 Gordes,,,84220,Gordes,84050_0280,Chemin de la FONTAINE BASSE,GORDES,84220,,,10.887231255056786,9.77337177899853,4.9762901180334795,3.8776285039850698,gordes,2025,2.5651493329748924,-1.0062822855545646,1
2284E2769095Y,43.886217014427174,5.167541963182271,34228.394424690974,2284.826780230055,9447.24866632883,189.33309598576741,12.069381610317235,F,C,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,"109, Place de l'église
Hameau des Imberts",GORDES,84220,,,10.440840040006094,7.7344830673061695,5.2487756739771445,2.5702722128455897,gordes,2025,0.8964902721205673,-0.2440580302627666,2
2284E2839141A,43.90371599444557,5.228910980485597,16936.664675002234,1292.8891111147893,4461.189198873422,138.3187641553353,10.336497530498796,E,A,1176 Chemin de la Capoune 84220 Gordes,1176,Chemin de la Capoune,84220,Gordes,84050_0103_01176,"1176, Chemin de la Capoune",GORDES,84220,,,9.73729510008415,7.1654077767325814,4.9367645749110505,2.4280273908482375,gordes,2025,-0.08227396762796,0.0353031284364762,0
2284E1512707I,43.875661035309676,5.19041505058197,10923.885757259688,609.0120068259565,2803.3365829954323,70.4977756084961,3.1167451731113434,C,A,9 Chemin des Beaumonnes 84220 Gordes,9,Chemin des Beaumonnes,84220,Gordes,84050_0065_00009,"9, Chemin des Beaumonnes
Fontcaudette",GORDES,84220,,,9.298798562907715,6.413478640294883,4.26966633884534,1.4150628446154585,gordes,2025,-1.7414379200373349,-0.501243791763374,0
2284E1633153W,43.905341017682865,5.22647604205411,14997.599270975545,917.5089681168309,5153.91191693822,79.94303710089955,4.784673384005168,C,A,112 Chemin des Pourquiers 84220 Gordes,112,Chemin des Pourquiers,84220,Gordes,84050_0710_00112,112 CHEMIN DES POURQUIERS,GORDES,84220,,,9.61571209378902,6.822751668479948,4.393745661611305,1.7552118999342476,gordes,2025,-1.0924443749133992,-0.587648859980701,0
2284E1684410H,43.876240991113235,5.1837440393269345,32928.05490261605,2651.908798868622,11468.227426372829,160.46488384434235,12.725559922222171,F,C,Chemin des Gros 84220 Gordes,,,84220,Gordes,84050_0340,Hameau des Gros,GORDES,84220,,,10.402110674764687,7.883411976942487,5.08428768152342,2.6192597823537906,gordes,2025,0.8400513643399383,-0.4196883812212892,2
2284E1939258D,43.87361600978859,5.200808033975479,23979.68160073925,1848.4147009310288,7548.435360447291,129.59569149246914,9.053644527917854,E,B,331 chemin des chavelles 84220 Gordes,331,chemin des chavelles,84220,Gordes,84050_0118_00331,"331, Chemin des Chavelles
La Petite L",GORDES,84220,1978.0,,10.085003851894792,7.522624490139212,4.87210622619454,2.307935208361056,gordes,2025,0.16092151130422036,-0.4285816934522913,2
2284E2336138T,43.91307199658968,5.19378105856596,13823.984713866092,3962.8373633562833,4530.336911987992,502.06982756499133,143.29683500404118,G,G,chemin des mians 84220 Gordes,,,84220,Gordes,84050_0550,"136, Chemin des MIANS",GORDES,84220,,,9.53423272070212,8.284967866191511,6.220728982661631,4.971872532095356,gordes,2025,2.6836361438653378,2.0958484099447467,1
2284E2205657G,43.92720004435394,5.203032958183487,22556.181052223128,1788.086485066919,7387.897126565349,83.32083552361951,5.938185039243656,D,B,chemin de fontanille 84220 Gordes,,,84220,Gordes,84050_0281,FONTANILLE,GORDES,84220,,,10.02380874444577,7.48946042502718,4.4346289937052905,1.937040218593128,gordes,2025,-0.43047957921616586,-0.9714144281015843,0
2284E2837548T,43.91220495630411,5.196207046289409,15811.957045186107,1034.8306120083942,6087.553336461419,104.64182845269696,6.779423756723219,D,B,4 Chemin de Granan 84220 Gordes,4,Chemin de Granan,84220,Gordes,84050_0335_00004,"4, Chemin de Granan",GORDES,84220,,,9.668584949095552,6.942958907529133,4.660054395615919,2.051482268187959,gordes,2025,-0.6405474823027969,-0.2743791629818607,0
2284E3026673U,43.910965970693496,5.205417989609599,32621.885078729283,2079.1037845423753,9307.589386505231,265.05904463854415,16.014664236798577,G,C,299 chemin du touron 84220 Gordes,299,chemin du touron,84220,Gordes,84050_0865_00299,"299, Chemin de Touron",GORDES,84220,,,10.392769317350703,7.640173067865183,5.5837182564748415,2.8340755743934016,gordes,2025,1.2302146123715545,0.26688513466725206,2
2284E2365038H,43.886216022406536,5.1675420499982625,40439.50654672622,2186.3906784205997,12140.413341315672,217.80385642704346,11.138006512585836,E,C,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,Hameau des BOURGUES - Les IMBERTS,GORDES,84220,,,10.607587198939397,7.6904646414037945,5.38817569574462,2.496341563958736,gordes,2025,1.0408014859815091,-0.22348563478006891,2
2284E1684409G,43.876240991113235,5.1837440393269345,36754.708936417795,2763.0911772027703,10673.566864716444,179.11292111415682,13.259084309784066,F,C,Chemin des Gros 84220 Gordes,,,84220,Gordes,84050_0340,Hameau des Gros,GORDES,84220,,,10.512048837784812,7.924467171754041,5.193583993718124,2.6573941990242136,gordes,2025,1.027349434619936,-0.3784181411436084,2
