building_id,CO2_Usage,Water_Usage,Energy_Consumption,height,latitude,longitude,polygon
18692,492.2741735089331,3344.728050747035,2956.5276960299498,29.614622942454467,45.732039312300834,4.857009699763091,"[[[4.85693, 45.7320573], [4.8569887, 45.731979], [4.8570832, 45.7320155], [4.8570521, 45.7320569], [4.857069, 45.7320632], [4.8570417, 45.7320992], [4.85693, 45.7320573]]]"
18693,247.26497737520702,5975.808143775543,3348.862974294029,56.14601965785188,45.737933504115524,4.866195330006086,"[[[4.8661827, 45.7380313], [4.8660768, 45.7378814], [4.866205, 45.737837], [4.8662489, 45.7378995], [4.8662719, 45.7378926], [4.8662773, 45.737905], [4.8662785, 45.7379149], [4.8662777, 45.7379174], [4.8662749, 45.7379207], [4.8662674, 45.7379257], [4.8663103, 45.7379869], [4.8661827, 45.7380313]]]"
18694,336.62666197838803,5828.776825292446,4661.000791373463,81.6613918778336,45.731522403683485,4.85712266833334,"[[[4.857086, 45.7315314], [4.8571108, 45.7314961], [4.8571593, 45.7315134], [4.8571346, 45.7315487], [4.857086, 45.7315314]]]"
18695,393.1591599447621,3168.9137793550794,4446.832415098795,92.61954718873724,45.73657113649876,4.850616463433383,"[[[4.8505742, 45.736593], [4.850575, 45.7365731], [4.8504994, 45.7365679], [4.8505023, 45.7365434], [4.8505779, 45.7365485], [4.8506056, 45.7365504], [4.8507094, 45.7365575], [4.8507038, 45.7366022], [4.8505742, 45.736593]]]"
18696,330.0502402769963,1074.0245000951438,2507.1011294656114,24.30561528654816,45.72717814724828,4.883523795476709,"[[[4.8834884, 45.7272316], [4.8834636, 45.7271992], [4.8834419, 45.7271709], [4.8835588, 45.7271246], [4.8836055, 45.7271847], [4.8835763, 45.7271973], [4.8834884, 45.7272316]]]"
18697,467.24801290304697,9012.80898629063,2238.8047449015567,59.5762492553207,45.737031703006984,4.8822210488378985,"[[[4.8822594, 45.7370756], [4.8821487, 45.7370283], [4.8821826, 45.7369879], [4.8822933, 45.7370349], [4.8822919, 45.7370366], [4.8822594, 45.7370756]]]"
18698,496.1163429971325,3469.809004174907,1881.5643965971394,11.113091173610158,45.73312790000001,4.8842569000000005,"[[[4.8843001, 45.7331043], [4.8842929, 45.7331568], [4.8842137, 45.7331515], [4.8842209, 45.733099], [4.8843001, 45.7331043]]]"
18699,194.71598906789066,8038.4160204076115,921.2245845399254,68.26274424431682,45.73198110010907,4.870742717861957,"[[[4.8707529, 45.7320574], [4.8706302, 45.7319655], [4.8706596, 45.7319462], [4.8707139, 45.7319105], [4.8707483, 45.7319362], [4.8707667, 45.7319242], [4.870855, 45.7319901], [4.8707529, 45.7320574]]]"
18700,240.25691044361486,3230.6471994397775,2561.5644030527405,68.45530421086278,45.726710646453945,4.877040110730968,"[[[4.8770156, 45.7266962], [4.8770086, 45.7266889], [4.8770231, 45.7266827], [4.8770716, 45.7267326], [4.877058, 45.726739], [4.8770156, 45.7266962]]]"
18701,486.0181543554543,5422.059995721428,1630.8826635999126,44.08309451082748,45.73226258112515,4.8596688111156405,"[[[4.8597097, 45.7323158], [4.859587, 45.7322788], [4.8596279, 45.7322094], [4.8597506, 45.7322463], [4.8597097, 45.7323158]]]"
18702,307.792690235367,9418.085918848428,1303.0654555729911,15.398201902440437,45.728530184529326,4.870310304973069,"[[[4.8704463, 45.7286304], [4.8703778, 45.7286042], [4.8703707, 45.7286136], [4.8703397, 45.7286017], [4.8703468, 45.7285924], [4.8702163, 45.7285427], [4.8702093, 45.7285523], [4.8701783, 45.7285405], [4.8701857, 45.7285309], [4.8701166, 45.7285045], [4.870176, 45.7284281], [4.8705054, 45.7285538], [4.8704463, 45.7286304]]]"
18703,276.7356191896333,2926.406442509844,3888.8351258512453,29.48272024465265,45.735083691369994,4.853899226406645,"[[[4.8538621, 45.7350972], [4.8539079, 45.7350554], [4.8539366, 45.7350699], [4.8538948, 45.735108], [4.8538901, 45.7351122], [4.8538621, 45.7350972]]]"
18704,263.1531313561028,9857.12304888667,563.8882507949805,67.43840776132564,45.72293910088928,4.884888399460602,"[[[4.8848166, 45.7229575], [4.8848669, 45.7228882], [4.8849599, 45.722919], [4.8849095, 45.722991], [4.8848166, 45.7229575]]]"
18705,248.7004428535457,8308.12749733316,2342.1551124529983,70.8148075270204,45.73534458984312,4.878211236581357,"[[[4.8781357, 45.7353712], [4.8781307, 45.7353273], [4.878135, 45.735327], [4.8782868, 45.735318], [4.8782918, 45.7353619], [4.8781357, 45.7353712]]]"
18706,162.5462013199438,6935.853027447307,1750.421559302447,49.504402600797036,45.7306734,4.876989550000001,"[[[4.8770091, 45.7306865], [4.876999, 45.7306912], [4.87697, 45.7306603], [4.8769801, 45.7306556], [4.8770091, 45.7306865]]]"
18707,353.9216526929931,2389.410302604734,2260.5305830789102,27.983477652601227,45.74487003450766,4.869124453705601,"[[[4.869162, 45.744815], [4.8692047, 45.7448953], [4.8690868, 45.7449252], [4.8690444, 45.7448445], [4.869162, 45.744815]]]"
18708,331.59701719588975,5713.8712433244955,3969.081611219593,67.27937121883457,45.7350617533854,4.860013206474763,"[[[4.8598988, 45.7350063], [4.8600023, 45.7349612], [4.8600213, 45.7349858], [4.8601242, 45.7351177], [4.8601304, 45.7351252], [4.8601044, 45.7351396], [4.8601025, 45.7351367], [4.8600548, 45.7351515], [4.8600419, 45.7351355], [4.8600079, 45.7351479], [4.8598988, 45.7350063]]]"
18709,122.67327730081199,5668.763793662278,2609.595554291182,23.453534370044988,45.730913277099035,4.869617434250856,"[[[4.8696418, 45.7309791], [4.8695345, 45.7309102], [4.8695821, 45.7308734], [4.8696019, 45.7308584], [4.869615, 45.7308484], [4.8696794, 45.7308899], [4.8696467, 45.7309153], [4.8696894, 45.730943], [4.8696418, 45.7309791]]]"
18710,369.2620768392529,3642.3967776201007,4166.5282537043695,53.93088928865147,45.743934667601714,4.865821887369067,"[[[4.865777, 45.7440546], [4.8656776, 45.7438606], [4.8656968, 45.7438558], [4.865831, 45.7438215], [4.8658549, 45.7438153], [4.865886, 45.7438751], [4.8658945, 45.7438911], [4.8659303, 45.7438821], [4.8659385, 45.743906], [4.8659408, 45.7439321], [4.865937, 45.7439568], [4.8659288, 45.743959], [4.8659565, 45.744012], [4.8658082, 45.7440472], [4.865777, 45.7440546]]]"
18711,399.0998054291587,9715.220578777049,3112.625491812987,55.272115772551835,45.73716543634241,4.853953873540853,"[[[4.8539777, 45.7371435], [4.8539839, 45.7371481], [4.8539302, 45.7371872], [4.8539234, 45.7371832], [4.8539777, 45.7371435]]]"
18712,447.1438156323959,8763.103153032282,1400.0621999052223,77.8468055240338,45.72353782703181,4.883053120478049,"[[[4.8831218, 45.7236116], [4.8829646, 45.723475], [4.8829833, 45.7234634], [4.8830848, 45.7235511], [4.8831093, 45.7235721], [4.8831405, 45.7235998], [4.883125, 45.7236109], [4.8831218, 45.7236116]]]"
18713,157.6005369458157,8693.586087493688,3558.698416347703,30.970427277890078,45.7348332561014,4.881432167525302,"[[[4.8813518, 45.73484], [4.8814051, 45.7347748], [4.8814597, 45.7347971], [4.8814489, 45.7348092], [4.8815136, 45.734835], [4.8814704, 45.7348882], [4.8813518, 45.73484]]]"
18714,237.55877014232703,6973.068910882051,2264.601731293535,76.65453567482432,45.74368476743729,4.869938120192168,"[[[4.8699561, 45.7436958], [4.8699472, 45.7436996], [4.869938, 45.7436975], [4.8699201, 45.743674], [4.8699355, 45.743669], [4.8699561, 45.7436958]]]"
18715,194.577630036084,2207.5781288023527,711.3441887683293,36.03862656885741,45.73890625982855,4.878148931539496,"[[[4.8782359, 45.738958], [4.8781298, 45.7389168], [4.8780393, 45.7388817], [4.8780381, 45.7388813], [4.8780601, 45.7388538], [4.8781591, 45.7388939], [4.8781605, 45.7388923], [4.8782582, 45.7389295], [4.8782359, 45.738958]]]"
18716,165.4367320427432,7604.240202072811,1743.2374465064252,81.16007635841838,45.739884364220714,4.86046110474998,"[[[4.8604758, 45.7398744], [4.8604815, 45.7398854], [4.8604465, 45.7398944], [4.8604408, 45.7398832], [4.8604758, 45.7398744]]]"
18717,423.72914758300084,6193.616019336604,3591.667425964064,76.11154499000254,45.736072358868434,4.864030463946713,"[[[4.863997, 45.7361329], [4.8639888, 45.7361357], [4.8639308, 45.736061], [4.8640687, 45.7360076], [4.864131, 45.7360857], [4.863997, 45.7361329]]]"
18718,297.80635164978673,9115.823702996602,2347.7979360677764,24.65084594651659,45.74255236586744,4.8636855472942475,"[[[4.8637298, 45.7424373], [4.8637516, 45.7424462], [4.8637613, 45.7424619], [4.8637852, 45.7424557], [4.8637924, 45.742471], [4.8638683, 45.7424534], [4.8638746, 45.7424662], [4.8639522, 45.742447], [4.8639598, 45.7424619], [4.864005, 45.7425498], [4.8638044, 45.7425991], [4.863739, 45.7426154], [4.8636273, 45.7426427], [4.8634386, 45.7426894], [4.8634014, 45.7426158], [4.8633854, 45.7425836], [4.8634562, 45.7425653], [4.8634506, 45.742555], [4.8635246, 45.7425352], [4.863518, 45.7425222], [4.8635384, 45.7425167], [4.8635305, 45.7424998], [4.8635394, 45.7424855], [4.8635473, 45.7424835], [4.863724, 45.7424389], [4.8637298, 45.7424373]]]"
18719,79.45022024192559,8083.5247104502605,1180.7126992634971,48.11004654449071,45.72827425,4.863284050000002,"[[[4.8630634, 45.7282563], [4.8631265, 45.7281648], [4.8633156, 45.7282285], [4.8635047, 45.7282922], [4.8634416, 45.7283837], [4.8630634, 45.7282563]]]"
18720,388.3578678403343,3913.195304071891,4779.9200599226715,32.851816629612614,45.724923627924774,4.877763849063616,"[[[4.8777729, 45.7249377], [4.8777656, 45.7249397], [4.8777507, 45.7249251], [4.8777455, 45.7249277], [4.8777379, 45.72492], [4.8777642, 45.7249068], [4.8777879, 45.7249303], [4.8777729, 45.7249377]]]"
18721,380.9991176341981,7218.2661751288415,3022.5624519057146,42.377823052922366,45.73825920846807,4.885220211446892,"[[[4.8852609, 45.7382951], [4.8853095, 45.7382815], [4.8853415, 45.7382383], [4.8853111, 45.7382273], [4.8852986, 45.7382441], [4.8852182, 45.7382148], [4.8852315, 45.7381961], [4.8851895, 45.7381816], [4.8851167, 45.738284], [4.8851447, 45.7382937], [4.885237, 45.7383273], [4.8852609, 45.7382951]]]"
18722,338.6949204554095,3109.275534000001,3467.387954217906,65.82858178667868,45.734375832751994,4.86793295424727,"[[[4.8678663, 45.7343647], [4.8679354, 45.7343276], [4.8679635, 45.7343514], [4.8679571, 45.7343535], [4.8679983, 45.7343897], [4.8679353, 45.7344236], [4.8678663, 45.7343647]]]"
18723,181.07088068943884,9112.20922310969,3724.8201015850896,62.958531047405025,45.74690293443534,4.861553169411509,"[[[4.8615144, 45.7469173], [4.8615122, 45.7468968], [4.8615991, 45.7468918], [4.8616007, 45.7469044], [4.8615144, 45.7469173]]]"
18724,184.34788041638663,1100.7537895344428,4234.659291046294,32.58182798656934,45.73092874509505,4.8503646620196355,"[[[4.850376, 45.7309648], [4.8503624, 45.7309654], [4.8503524, 45.7308947], [4.8503683, 45.7308938], [4.850376, 45.7309648]]]"
18725,117.57614091327505,7709.784113874871,795.4530986847503,37.39235245628845,45.736878836922855,4.84949709910189,"[[[4.8492533, 45.7369018], [4.8492656, 45.7368206], [4.849742, 45.7368563], [4.8497287, 45.7369368], [4.8492533, 45.7369018]]]"
18726,404.22956936459315,8152.5268812603945,916.2524705250346,80.02397467740504,45.726272373072185,4.883320113088571,"[[[4.8832703, 45.7262409], [4.8833095, 45.7262271], [4.88337, 45.7263037], [4.8833305, 45.7263176], [4.8832703, 45.7262409]]]"
18727,237.3550839120448,1406.9752781533236,3505.1165005549037,17.31886042531163,45.73608268305086,4.881232930893175,"[[[4.8811847, 45.7361296], [4.8811645, 45.7360545], [4.881245, 45.7360411], [4.881278, 45.7360356], [4.8812998, 45.7360975], [4.881304, 45.7361098], [4.8811847, 45.7361296]]]"
18728,433.1883201762978,7494.111824474842,2667.5338689286846,44.06224342016351,45.73279189296193,4.879523088755927,"[[[4.8794459, 45.7327859], [4.8795503, 45.7327351], [4.879586, 45.7327894], [4.8795947, 45.7328032], [4.8795032, 45.7328466], [4.8794657, 45.732807], [4.8794459, 45.7327859]]]"
18729,155.36382244167677,5032.424724270109,1156.9837240767438,74.76367190606162,45.7422618289698,4.876799248270128,"[[[4.8767013, 45.7423348], [4.876715, 45.7422688], [4.8766946, 45.7422667], [4.8767014, 45.7422329], [4.8767221, 45.742235], [4.876735, 45.7421725], [4.876827, 45.7421819], [4.8769026, 45.7421897], [4.8768672, 45.742352], [4.8767013, 45.7423348]]]"
18730,323.5192183442308,3883.3695795954477,2538.125369569255,71.51393745970199,45.74032345019304,4.879802358590273,"[[[4.8797136, 45.7403093], [4.8797519, 45.7402685], [4.8798321, 45.7403087], [4.8798919, 45.740339], [4.879853, 45.7403779], [4.8797136, 45.7403093]]]"
18731,250.2681803723276,7719.556522806203,1916.8164175550817,14.226799968766967,45.739549645913016,4.862310775224519,"[[[4.8623531, 45.7395466], [4.8622409, 45.739575], [4.8622386, 45.7395705], [4.8623022, 45.7395545], [4.8622962, 45.739542], [4.8623443, 45.7395299], [4.8623531, 45.7395466]]]"
18732,277.73217870839784,6265.11583293717,2630.6467986861376,28.006043612637068,45.74107597722965,4.866970708754549,"[[[4.8666459, 45.7411686], [4.8666526, 45.7411673], [4.8666435, 45.7411504], [4.8666383, 45.7411519], [4.8666021, 45.7410799], [4.8666986, 45.7410549], [4.8667052, 45.7410682], [4.8667725, 45.741051], [4.8667681, 45.7410421], [4.866848, 45.741021], [4.8668458, 45.741018], [4.8669254, 45.7409974], [4.8669276, 45.741001], [4.8669386, 45.7410214], [4.8669701, 45.7410133], [4.8669666, 45.7410068], [4.8670468, 45.7409867], [4.8670522, 45.7409979], [4.8670869, 45.7409896], [4.8670737, 45.7409635], [4.8670724, 45.740961], [4.867155, 45.7409404], [4.8671562, 45.740943], [4.8671675, 45.740964], [4.8671987, 45.7409559], [4.867188, 45.7409349], [4.8671867, 45.7409322], [4.8672334, 45.74092], [4.8672409, 45.740935], [4.8672695, 45.740928], [4.867262, 45.7409127], [4.867336, 45.7408932], [4.8673385, 45.7408979], [4.8673586, 45.7408928], [4.8674175, 45.7410074], [4.867209, 45.7410605], [4.8672039, 45.7410503], [4.8670925, 45.7410783], [4.8670973, 45.7410889], [4.8669803, 45.7411175], [4.8669756, 45.7411077], [4.8668248, 45.7411456], [4.8668803, 45.7412577], [4.866868, 45.741261], [4.866713, 45.7413003], [4.8666847, 45.7412469], [4.8667098, 45.7412406], [4.866696, 45.7412147], [4.8666723, 45.7412206], [4.8666459, 45.7411686]]]"
18733,307.8652886198742,4706.194087864872,4716.968268983894,76.89174696855203,45.72349829641324,4.850673315606134,"[[[4.850632, 45.7235242], [4.8506764, 45.7234595], [4.8507147, 45.7234723], [4.8506701, 45.7235372], [4.850632, 45.7235242]]]"
18734,84.88234321568503,2206.950007882275,2835.5730730779196,27.900098614190963,45.72394650091965,4.87832779622945,"[[[4.8782845, 45.723989], [4.8782584, 45.7239632], [4.8783708, 45.7239043], [4.8783978, 45.7239292], [4.8782845, 45.723989]]]"
18735,269.5841672617673,1201.8411916089867,4809.354536257379,51.26800307992605,45.73697554697878,4.883385041619062,"[[[4.8834099, 45.7370195], [4.883322, 45.7369928], [4.8833608, 45.7369318], [4.8834475, 45.7369577], [4.8834099, 45.7370195]]]"
18736,362.3479164454577,9914.737010372946,3288.42654670076,92.99664478375033,45.74421154223717,4.8737430409362625,"[[[4.8737304, 45.7442244], [4.8737238, 45.7442037], [4.873756, 45.7441987], [4.873762, 45.7442195], [4.8737304, 45.7442244]]]"
18737,151.532574554716,2985.9770284954784,4999.59156287836,42.096218183900184,45.744842007678,4.8720271129432975,"[[[4.872019, 45.744862], [4.8720032, 45.7448314], [4.8720397, 45.744822], [4.8720473, 45.7448555], [4.872019, 45.744862]]]"
18738,271.16703209554396,8172.527170618569,4567.158951343898,81.0863986130253,45.73288250644078,4.8653271092011785,"[[[4.8654083, 45.7328409], [4.8653891, 45.7328655], [4.8654258, 45.7328801], [4.8654157, 45.7328938], [4.8654344, 45.7329011], [4.8654099, 45.7329322], [4.8653941, 45.7329521], [4.8653387, 45.7329304], [4.865324, 45.732949], [4.8652131, 45.732905], [4.8652963, 45.7327984], [4.8653472, 45.7328177], [4.8653399, 45.732827], [4.8653712, 45.7328391], [4.8653785, 45.7328295], [4.8654083, 45.7328409]]]"
18739,70.78185537732192,1261.8643990841838,2795.5639726992035,69.54903174604333,45.744686379224596,4.866188653616566,"[[[4.8662858, 45.7447227], [4.8661262, 45.7447594], [4.8660724, 45.7446553], [4.866208, 45.7446224], [4.866232, 45.7446165], [4.866248, 45.7446481], [4.8662848, 45.7446389], [4.8663087, 45.7446863], [4.8662719, 45.7446954], [4.8662858, 45.7447227]]]"
18740,107.14773367643804,5504.842376597028,2843.637572304811,81.4424580281077,45.73017490972181,4.850654704483987,"[[[4.8506696, 45.7302022], [4.8506565, 45.7302024], [4.8506365, 45.7302013], [4.8506392, 45.7301474], [4.8506736, 45.7301489], [4.8506696, 45.7302022]]]"
18741,317.51541077781883,2910.8786005788324,3749.096366062869,43.67710672478913,45.725725688122075,4.878624815887875,"[[[4.8785656, 45.7256133], [4.8787551, 45.7258013], [4.8786828, 45.7258376], [4.878654, 45.7258091], [4.8785207, 45.7256761], [4.8785227, 45.7256746], [4.8784956, 45.7256475], [4.8785656, 45.7256133]]]"
18742,408.36837389182426,7089.152686135624,3351.3325201861103,83.10279878820108,45.735565910289104,4.88653962333472,"[[[4.8867921, 45.7351486], [4.8867919, 45.735195], [4.8868205, 45.7351954], [4.8868181, 45.7352291], [4.8867869, 45.7352284], [4.8867872, 45.7352465], [4.8867957, 45.7352462], [4.8867939, 45.7353058], [4.8867871, 45.7353055], [4.8867686, 45.7353492], [4.8867769, 45.7353507], [4.8867979, 45.7353546], [4.8867864, 45.7353865], [4.8867559, 45.735381], [4.8867475, 45.735404], [4.8867558, 45.7354055], [4.8867367, 45.7354564], [4.8867313, 45.735454], [4.886698, 45.7354944], [4.8867034, 45.7354966], [4.8867239, 45.7355051], [4.8867005, 45.7355334], [4.8866733, 45.7355222], [4.8866603, 45.7355378], [4.8866678, 45.735541], [4.8866257, 45.7355924], [4.8866201, 45.7355903], [4.8865879, 45.7356294], [4.8865936, 45.7356317], [4.8866141, 45.7356399], [4.8865904, 45.7356689], [4.8865632, 45.7356578], [4.8865505, 45.7356734], [4.8865577, 45.7356764], [4.8865165, 45.7357266], [4.8865111, 45.7357244], [4.8864778, 45.7357651], [4.8864834, 45.7357673], [4.886504, 45.7357755], [4.8864806, 45.7358041], [4.8864531, 45.735793], [4.8864404, 45.7358086], [4.8864476, 45.7358114], [4.8864066, 45.7358618], [4.886401, 45.7358597], [4.8863685, 45.7358995], [4.8863741, 45.7359017], [4.8863947, 45.7359099], [4.8863716, 45.7359382], [4.8863439, 45.7359274], [4.8863312, 45.735943], [4.8863368, 45.7359452], [4.8862987, 45.7359919], [4.8862111, 45.7359567], [4.8862153, 45.7359515], [4.8861894, 45.7359411], [4.8862153, 45.7359084], [4.8861939, 45.7359009], [4.8862348, 45.7358493], [4.8862559, 45.7358573], [4.8863225, 45.7357734], [4.8863016, 45.7357651], [4.8863425, 45.7357135], [4.8863637, 45.7357215], [4.8864302, 45.7356376], [4.8864097, 45.7356295], [4.8864506, 45.7355779], [4.8864717, 45.7355861], [4.8865386, 45.7355018], [4.8865174, 45.7354937], [4.8865583, 45.7354421], [4.8865792, 45.7354504], [4.8866119, 45.7354089], [4.8866507, 45.7353057], [4.8866514, 45.7352568], [4.8866264, 45.7352568], [4.8866271, 45.7351974], [4.8866509, 45.7351974], [4.886651, 45.7351485], [4.8867921, 45.7351486]]]"
18743,135.33548885426495,9253.389358810307,4855.872033864843,45.66940388364174,45.72935786412268,4.880151822611507,"[[[4.8800754, 45.7293474], [4.8801972, 45.7292985], [4.8802092, 45.7293135], [4.8801851, 45.7293232], [4.8802239, 45.7293741], [4.8801252, 45.7294127], [4.8800754, 45.7293474]]]"
18744,148.66824247333602,5761.536755583879,2662.7448241909688,45.87696714425636,45.730488316951224,4.872936956488294,"[[[4.8729474, 45.7306066], [4.8727614, 45.730542], [4.8728319, 45.7304422], [4.8729253, 45.7304741], [4.8730085, 45.7303525], [4.8731037, 45.7303857], [4.8729474, 45.7306066]]]"
18745,460.18266156220665,3405.863379738451,657.8623696691768,10.62886469372579,45.73632045732036,4.876874894211612,"[[[4.8767759, 45.7363901], [4.8767647, 45.7362588], [4.8769741, 45.7362512], [4.8769853, 45.7363817], [4.876918, 45.7363844], [4.8768282, 45.736388], [4.8767759, 45.7363901]]]"
18746,62.46404767614705,2669.363797477601,4003.376491915081,30.369535397144627,45.73546861606188,4.865483994542644,"[[[4.8654796, 45.7355354], [4.8653888, 45.7354579], [4.8654884, 45.735402], [4.8655792, 45.735479], [4.8654796, 45.7355354]]]"
18747,228.65008372379367,9035.336059128978,4717.752086931504,67.33252437210953,45.73565686214294,4.86509001798131,"[[[4.8650959, 45.7357114], [4.8650746, 45.7356896], [4.8650318, 45.7356359], [4.8650255, 45.7356279], [4.8650752, 45.735602], [4.8650961, 45.7356212], [4.8651592, 45.7356781], [4.8650959, 45.7357114]]]"
18748,458.85862209681613,5743.697801090521,817.6278609512349,75.05646131834051,45.730874826917656,4.8564853545979165,"[[[4.8564323, 45.7309018], [4.8564713, 45.7308285], [4.8565399, 45.7308473], [4.8564961, 45.730923], [4.8564734, 45.7309149], [4.8564323, 45.7309018]]]"
18749,55.27874299055074,3450.169672149157,587.2453933586642,95.46848789611428,45.738914151312926,4.880337204249398,"[[[4.880389, 45.7389374], [4.8803601, 45.738927], [4.8803338, 45.7389579], [4.8802648, 45.7389335], [4.8803197, 45.7388691], [4.8804162, 45.7389053], [4.880389, 45.7389374]]]"
18750,460.16440692553573,1368.121282473451,2417.254905718896,55.389726398656855,45.72827391640993,4.880513099424374,"[[[4.8805126, 45.7282592], [4.8805307, 45.7282818], [4.8805136, 45.7282886], [4.8804955, 45.7282661], [4.8805126, 45.7282592]]]"
18751,157.35250635971096,5712.929879048578,3233.908692055973,85.48988136286731,45.7323035058056,4.872773446079696,"[[[4.8727929, 45.7323732], [4.872689, 45.7322999], [4.8726806, 45.7322939], [4.8727534, 45.7322376], [4.8728004, 45.7322703], [4.872807, 45.7322655], [4.8728633, 45.7323051], [4.8727929, 45.7323732]]]"
18752,232.8401606302395,1026.4228221217074,2429.5298327253386,35.4170506742392,45.72524605143947,4.874786418408529,"[[[4.8748005, 45.7251978], [4.8748557, 45.7252558], [4.8747726, 45.7252944], [4.8747171, 45.7252363], [4.8747458, 45.7252229], [4.8748005, 45.7251978]]]"
18753,465.7844259725257,9394.830101272539,2826.237973309668,30.017229605521027,45.74013957753688,4.870772305755065,"[[[4.8705252, 45.7403017], [4.870425, 45.7399288], [4.8705357, 45.7399139], [4.8707362, 45.7398867], [4.8708542, 45.7398706], [4.8709227, 45.7398612], [4.8709541, 45.7399744], [4.8708344, 45.7399907], [4.8708381, 45.7400049], [4.8708495, 45.7400456], [4.8708535, 45.7400599], [4.8710561, 45.7400323], [4.8711404, 45.7403374], [4.8711214, 45.740357], [4.8709144, 45.7403851], [4.8708869, 45.7403714], [4.8708762, 45.7403327], [4.8705462, 45.7403774], [4.8705252, 45.7403017]]]"
18754,351.7421236425871,9704.85067937842,1224.825186238314,38.42206382622115,45.73265332311342,4.858571951509517,"[[[4.8584846, 45.7327272], [4.858586, 45.7325576], [4.8586594, 45.7325794], [4.8585577, 45.7327492], [4.8584846, 45.7327272]]]"
18755,418.934989209073,8728.223055165196,1986.0909515221686,97.09526133102351,45.73903039433793,4.869713030338487,"[[[4.8698373, 45.7391519], [4.8696884, 45.7391763], [4.8696738, 45.7391266], [4.8696542, 45.7391296], [4.8696036, 45.7389716], [4.8696209, 45.7389688], [4.8696002, 45.7389057], [4.8697494, 45.7388806], [4.8697747, 45.7389593], [4.8697726, 45.7389598], [4.8697615, 45.7389616], [4.8697729, 45.7389953], [4.8697861, 45.7389937], [4.8698373, 45.7391519]]]"
18756,89.320911698177,6808.001447121955,4106.678204538666,81.25659997384584,45.734207433202066,4.850779254358095,"[[[4.8507556, 45.7342346], [4.8507586, 45.7341791], [4.8508029, 45.7341804], [4.8508, 45.7342356], [4.8507556, 45.7342346]]]"
18757,483.18447185701643,7684.81544262155,2395.058158113079,75.07592932244941,45.73582948333333,4.880548583333333,"[[[4.8805023, 45.7358891], [4.8804923, 45.7357732], [4.8805948, 45.7357698], [4.8806049, 45.7358858], [4.8805023, 45.7358891]]]"
18758,322.089560590666,5299.219570196734,771.8655083773712,75.80320046097219,45.73245521514644,4.879685385066677,"[[[4.879692, 45.7324986], [4.8796824, 45.7324908], [4.8796498, 45.7325108], [4.8796008, 45.7324697], [4.8796333, 45.7324497], [4.8796249, 45.7324422], [4.8797053, 45.7323961], [4.8797726, 45.7324539], [4.879692, 45.7324986]]]"
18759,99.64486048253511,3773.8503975150084,3876.10339424843,75.60706616952272,45.73447029976255,4.871815534450984,"[[[4.8718087, 45.7344896], [4.8717882, 45.7344762], [4.8718224, 45.7344509], [4.8718428, 45.7344646], [4.8718087, 45.7344896]]]"
18760,210.69271844183754,5386.033524867758,1351.174935499125,93.46934554748547,45.72537460703788,4.877600361190477,"[[[4.8775811, 45.725381], [4.8775738, 45.7253736], [4.8775944, 45.7253636], [4.8775982, 45.7253627], [4.8776026, 45.7253624], [4.8776094, 45.7253633], [4.8776123, 45.7253643], [4.8776175, 45.7253778], [4.87762, 45.7253835], [4.8776116, 45.7253875], [4.8776064, 45.7253901], [4.8775918, 45.7253757], [4.8775811, 45.725381]]]"
18761,200.71583837394112,2692.9710596509917,2548.319183670567,72.90499976165012,45.7367917,4.87434035,"[[[4.874349, 45.7367742], [4.8743502, 45.7368089], [4.8743317, 45.7368092], [4.8743305, 45.7367745], [4.874349, 45.7367742]]]"
18762,325.30543923436886,4729.51356704508,3636.172389484558,62.79372580292312,45.733875134967995,4.856639409112595,"[[[4.8566013, 45.7337762], [4.8566218, 45.7337479], [4.8566787, 45.7337652], [4.8567963, 45.7338089], [4.8566838, 45.7339623], [4.8566525, 45.7340051], [4.8564841, 45.7339421], [4.8566013, 45.7337762]]]"
18763,111.99731110336215,4525.202379324304,804.9448091584222,26.50559721738609,45.73059890569604,4.868632504844475,"[[[4.8683283, 45.730891], [4.8685234, 45.7306395], [4.8685034, 45.7306324], [4.8686023, 45.730504], [4.8686223, 45.7305114], [4.8688168, 45.730261], [4.8688317, 45.7302667], [4.868935, 45.7303067], [4.868961, 45.7303166], [4.8688933, 45.7304036], [4.8688531, 45.7303891], [4.8687243, 45.7305546], [4.8687538, 45.7305652], [4.8687321, 45.7305931], [4.8687422, 45.730597], [4.8686883, 45.7306664], [4.8686785, 45.7306622], [4.8686565, 45.7306901], [4.8686276, 45.7306785], [4.8684988, 45.730844], [4.8685381, 45.7308592], [4.8684707, 45.7309458], [4.8683575, 45.7309022], [4.8683516, 45.7309097], [4.8683257, 45.7308998], [4.8683316, 45.7308921], [4.8683283, 45.730891]]]"
18764,318.74786656220573,1275.1450227211908,2151.9270742551703,30.20581834344871,45.72389219368418,4.878983925986998,"[[[4.8790228, 45.7239472], [4.8789293, 45.7238597], [4.8789594, 45.723844], [4.8790037, 45.7238866], [4.8789936, 45.7238917], [4.8790421, 45.7239358], [4.8790228, 45.7239472]]]"
